Phate_x,Phate_y
0.016038523,0.013642519
-0.005320646,0.002128908
-0.005925332,0.003874109
0.011533072,-0.008242704
0.012567927,-0.008523726
0.008133707,-0.008113397
-0.018215228,0.016009258
0.010666866,-0.010070346
0.015763291,-0.009609418
-0.0034105,0.002583048
-0.008856287,0.005309069
0.011613308,-0.011309158
-0.009617141,0.006010413
-0.006183616,0.004579063
0.004896091,-0.007526257
0.013172976,-0.011996959
0.011786505,-0.007716213
0.012662012,-0.010900113
-0.005167192,0.001754434
0.009585434,-0.010557274
0.006569917,-0.007600075
-0.026266723,0.016008507
0.010466405,-0.008246113
0.012281526,-0.013154189
0.011260117,-0.008793678
0.0114131,-0.007885445
0.011606192,0.014852501
-0.028121838,0.019736579
-0.000257646,0.002904512
0.009785957,0.006554272
0.009795099,-0.011646812
0.014429252,0.011555066
0.015431564,0.015861258
0.012619487,-0.010950793
0.012067598,-0.012403555
0.009621925,-0.009153841
0.011874186,-0.008854786
0.008915192,-0.011694876
0.011212146,-0.010781534
0.000163345,-0.009648603
0.015251469,0.015953228
0.002405626,-0.008154473
0.010258045,-0.007937622
0.009159081,-0.011643688
0.009275304,-0.010110455
0.011963589,0.014844208
0.008524879,-0.008710257
0.00920712,-0.008203007
-0.005575738,0.005482143
0.005645035,-0.007785608
0.012203439,-0.006314401
-0.015265005,0.012323469
0.011582863,-0.007924863
-0.007096953,0.011874552
0.011117185,-0.01057436
0.009042538,-0.011849543
-0.00749355,0.009299026
0.014402621,-0.008356722
0.0161633,0.013867084
0.011502471,-0.012297687
0.008909682,-0.007236427
0.000159347,-0.009127316
-0.01035167,0.006494426
0.010088996,-0.009057027
-0.001452481,-0.008789171
0.009935227,-0.011299257
0.016508568,-0.004099282
-0.000172537,0.000812213
0.009033258,-0.007105484
0.009614074,-0.011719865
0.007161889,-0.007220762
0.00962332,-0.011949722
0.008915078,-0.006956407
0.004581628,-0.007785937
0.009999039,0.006368813
-0.000552065,-0.008397748
0.010864372,-0.008335201
-0.006378813,0.002886409
-0.0101996,0.012580028
0.00807136,0.006706433
0.015186512,0.016034431
0.015747907,0.014428761
0.00721149,-0.007621145
0.007426468,0.015593054
0.003781109,-0.007993021
0.005370022,-0.007750539
0.002604471,-0.008723004
0.011150047,-0.009914407
0.011183254,-0.008057062
0.003509875,0.007341271
0.010253473,-0.005209985
0.01401677,-0.011723793
0.003873645,-0.007548201
0.015446591,0.014402547
0.00831377,-0.01233272
0.006935797,0.015917873
0.011997594,-0.01125193
-0.001331293,-0.008390451
0.010180355,-0.01108561
0.003186037,-0.008485131
0.008879141,-0.012528389
0.002638868,-0.00830735
0.008717095,-0.010258434
0.000413907,-0.00117069
-0.018557191,0.00871632
0.002755058,-0.009628906
0.0011704,-0.008560554
0.011201468,-0.011113984
-0.011081729,0.008237438
0.015983743,-0.0044042
0.00459862,-0.008009168
-0.014154184,0.007862598
-0.000981712,-0.010151033
0.011785774,-0.007783649
0.003982192,-0.008227662
0.012405874,0.011496313
-0.00708679,0.010409953
0.00155264,-0.008256843
0.011032009,-0.007295518
0.009645958,0.006321718
0.001183542,-0.010017722
0.005504632,-0.007748741
0.012941575,-0.009426522
0.00245264,-0.008456286
-0.007524688,0.008838346
0.010466498,-0.010940919
0.010852595,-0.007091511
0.010880248,-0.008176562
-0.00984682,0.004376228
0.011587418,0.012623222
0.003411309,-0.007466025
0.007708338,0.012871162
0.010177921,-0.00866299
0.001693055,-0.000286243
0.014153851,0.004674959
0.009504768,-0.011788195
0.010240785,-0.009138955
0.010834482,-0.010456874
0.016044522,0.014800749
0.008257439,0.01532135
0.013140765,-0.00791498
0.012735214,-0.008956716
0.004244527,-0.007839178
0.006443999,-0.007702008
0.009709259,-0.005602768
0.001678796,-0.009091863
0.012081755,0.006732731
-0.006403147,0.000787767
0.009155063,-0.011350289
0.011936506,-0.013104316
0.010882388,-0.008987734
0.00658807,-0.008690847
0.015627329,0.014036349
0.003636823,-0.008116283
0.010416438,-0.012913928
0.017846441,-0.006812374
-0.000162962,0.005597542
0.002825939,-0.008165586
0.006144993,-0.007807031
0.000239373,-0.008899248
0.015299409,-0.011383368
0.016200514,0.009291856
0.010973628,0.014636222
0.002532071,-0.008727778
0.009810739,-0.012525829
0.007627632,-0.006800492
0.007907237,-0.008024922
-0.001149218,-0.010072394
0.008439196,0.015215322
0.004143831,-0.011595982
0.012437808,-0.012773711
-0.007184325,0.001293207
0.002705727,-0.00827367
0.006137332,-0.007840762
0.011250548,-0.008421389
0.000604575,-0.008987195
0.005083025,-0.004669479
-0.005305918,0.004928056
0.002288493,-0.008844394
0.004827458,0.009295673
0.011499227,-0.013019361
0.006560647,0.009485752
0.00954603,-0.012499899
0.00934315,-0.007363572
-0.006107886,0.002944331
0.002113497,-0.008261962
0.015942154,0.014322554
0.005654604,-0.007837278
-0.005595113,0.004171287
-0.006388203,0.004358091
0.014230576,-0.004050418
0.011176578,-0.011880008
0.009435387,-0.007724684
0.011703705,0.011242845
0.012042063,-0.009503375
0.001233722,-0.010096087
-0.001998184,0.001850442
0.009960832,-0.011136016
-0.009790111,0.005135691
0.010728849,-0.010422959
0.001238705,-0.008722933
0.009449487,0.0162965
0.011814541,-0.010743124
0.011087111,-0.008324289
0.016640803,0.014242571
0.015583316,0.010492516
0.011759619,0.011407939
0.007548134,-0.007271191
-0.007251627,0.004894963
0.010215806,-0.011204888
0.008117253,-0.007682777
0.017444621,-0.002548439
0.009908379,-0.009214721
0.003942771,-0.008174509
-0.000655507,-0.009131106
-7.59E-05,-0.009367913
0.012691826,-0.007745261
-0.003922744,-0.002464474
0.011115098,-0.009273195
0.010609709,-0.010648891
-0.004897637,0.004443513
0.009456789,0.014747496
0.009217124,0.014649283
0.011912541,-0.01151146
0.003691018,-0.008116766
0.003865651,-0.008125415
0.011801368,-0.007630146
-0.000564393,-0.007179181
0.011907736,-0.008168046
0.010647834,-0.007846576
0.001628266,-0.009978394
-0.007095712,0.010860926
0.00714598,0.01210786
0.010659098,-0.009730457
0.003167576,-0.007957848
0.00914583,0.016124461
0.008888462,-0.01061121
0.003333073,-0.007820461
0.006573252,-0.007747895
0.009652798,-0.011820417
0.012236004,-0.006356816
0.003610305,-0.008274932
0.000725543,-0.001782932
0.01279207,-0.00929554
-0.006364626,0.004529869
0.011828346,-0.008167505
0.013461997,-0.011813813
0.011670593,-0.008460293
-0.021108812,0.015296081
0.003284939,-0.008930181
0.003364841,-0.00808032
0.010327937,-0.011351247
0.013004752,-0.012091927
0.010976378,0.020199392
0.012367935,-0.011681146
-0.000133593,-0.008336663
0.00212343,0.003319282
0.008324787,-0.013388329
0.00976166,-0.00812913
-0.001706262,-0.008757951
0.023515876,0.000515217
0.016580417,-0.010296403
0.009834361,-0.008944589
0.003389873,-0.00801478
0.002342972,-0.008967917
0.004274724,-0.007698266
-0.006344747,0.003055179
0.01175143,0.013109954
0.012153047,-0.008750616
0.004793683,-0.007711111
0.00936287,0.00806648
0.00163428,-0.008521994
0.010053421,-0.008318767
-0.003849748,0.002673757
-0.006623531,0.001813692
-0.000852743,-0.009901933
0.011350476,-0.008495513
0.011478031,-0.010681203
-0.005029339,0.002129879
-0.008212533,0.008902574
0.007310507,0.015849602
0.008093608,0.013819852
0.016272504,0.015742838
0.00937716,-0.011750617
0.010418086,-0.007299587
0.010678228,-0.01105574
0.008613918,-0.01302958
-0.004645452,-0.010675646
0.013316756,-0.010490957
0.007363034,-0.007423483
0.010013577,-0.010162055
0.010863564,-0.0119989
0.01370561,-0.009621532
0.015388933,0.014614137
0.006676978,-0.00331402
0.002807614,-0.00856692
-0.001104922,0.001827624
0.015610998,0.014439818
-0.000415902,-0.009209164
0.014051231,0.011169872
0.010036157,-0.011719631
0.012074981,0.012672964
0.002704398,-0.008043513
0.021213717,0.000614537
0.009946179,-0.008224652
0.012184708,-0.008603006
0.01138242,-0.006090893
0.008383119,-0.012288452
0.008727765,-0.008224419
0.008935082,-0.007710132
0.010795958,0.014495352
0.008780842,-0.013084073
0.018110514,-0.002787519
0.008655403,0.009528538
0.012504266,-0.011716666
0.012790949,-0.009970706
0.008331136,-0.008052231
0.01002103,-0.011730213
0.012205615,-0.01199771
0.009487709,-0.009073821
0.007360192,-0.007586087
0.008953579,-0.007841678
0.011819814,-0.006819147
0.009776247,-0.007484964
0.008528967,0.015242224
-9.63E-05,-0.009821686
0.019542751,-0.001106067
-0.005213694,0.004492426
8.71E-05,-0.009792915
0.009071169,-0.010229731
0.012550389,-0.007173592
0.001338728,-0.010080913
0.001874156,-0.00852497
0.009497937,-0.011722848
0.00757266,0.006827302
0.012548209,-0.012796005
0.008434981,-0.013502695
0.002306802,-0.009222879
0.010465732,-0.008696147
-0.001019457,-0.009330736
0.009772285,-0.009531035
0.005955886,-0.008009293
0.003088458,-0.007731629
0.010962743,-0.009146037
0.006260302,0.007635235
0.012179824,-0.01067801
0.012537325,-0.011326203
0.011382656,-0.008038163
0.009486283,-0.011821172
0.006981626,0.011663148
0.011436783,-0.011237809
-0.001482366,-0.008857836
0.011728816,-0.008804386
0.011841677,-0.007410356
0.002682371,-0.007811183
-0.00731181,0.001539178
-0.005845659,0.004274711
0.000409068,-0.009347753
-0.00702428,0.012142368
0.008887467,-0.008038271
0.001665436,0.008024211
0.011750204,-0.00852987
-0.019713017,0.008903611
0.020079702,-0.000672967
0.006617213,-0.011371055
0.015765014,-0.004397212
0.011991575,0.020088904
0.012612513,-0.01230266
0.023807378,0.000988858
-0.0048968,0.005663872
0.008922007,-0.012819975
0.006061209,-0.007867937
-0.005913403,0.004398302
-0.00884598,0.005928465
0.002941563,-0.008110595
0.01369543,-0.008754632
-0.001060208,0.002254849
0.010744488,-0.013459796
0.009110234,-0.004572513
0.010441235,-0.009596543
0.015566597,0.016489961
0.001966776,-0.008473201
0.00887195,-0.010961455
0.005899918,-0.007584777
0.008364737,-0.00689781
-0.00473248,0.002423503
0.011314262,-0.011196555
0.013166885,-0.010496655
0.000591709,-0.009069134
0.016051532,0.016523071
0.012048093,0.015034853
0.011460184,-0.007979156
0.008689703,-0.00806009
0.011306665,0.011699071
0.006559232,-0.007621367
0.011453017,-0.010512839
0.010730394,-0.013188518
0.008334605,-0.009109681
0.010998557,-0.007580815
0.004644071,-0.008029996
0.01066143,-0.007705277
-0.003496146,0.001872355
0.012208843,-0.00728487
0.008761873,-0.013422777
0.011605317,0.013092974
-0.006556142,0.004697968
-0.001096229,-0.009384186
0.022126248,2.11E-06
0.009376753,0.007168504
0.004657179,-0.007706855
0.012421174,-0.012800931
-0.013273756,0.002664732
0.014209283,-0.004858966
0.008803085,-0.012399537
0.011358945,-0.009416265
-0.003700281,-0.015795646
0.007581109,-0.00875324
0.011859243,0.011460091
0.010407163,-0.007857156
0.016311801,0.013328658
0.014518182,-0.011483219
0.013022164,-0.007947106
0.002128953,-0.008572107
0.009235407,-0.013382399
0.010137923,-0.006780042
0.00928716,-0.011617984
-0.007106394,0.004512409
0.007560402,-0.014211994
0.007786763,0.012728825
-0.001021012,0.002947955
-0.0076876,0.009123846
0.013261095,-0.007457144
0.015779149,0.016190514
0.009860614,-0.011435983
0.011649441,-0.010595677
0.010828957,-0.007812786
0.01061508,-0.01171259
0.015803464,0.014534509
0.011902721,-0.011659217
7.08E-05,-0.009112484
-0.000742012,-0.009559987
0.006896375,-0.003368451
0.014290168,-0.007445432
0.019575969,0.001667149
0.008128617,0.01314136
-0.007296126,0.009981979
0.01197024,-0.010801629
0.012148124,-0.012734754
0.005762528,-0.007857445
0.008194873,-0.007165393
-0.007494885,-0.002303077
0.012705836,-0.009847141
0.011476857,-0.007507092
0.010567896,-0.011649961
0.017718414,-0.003216417
0.011361132,-0.01086784
0.004880619,-0.00786846
-0.006171252,0.004279805
0.020287585,-0.000217416
0.015051972,0.014894839
0.004241418,-0.008187494
-0.001438741,-0.008783313
0.000269372,-0.008231392
0.000968961,-0.01031589
0.006655718,-0.007184101
0.002252188,-0.008376471
0.006458323,-0.0075729
0.010887917,-0.008704404
0.008153944,-0.007901316
0.009398944,-0.011266119
0.011626574,-0.011576496
-0.007191419,0.005257534
0.003256801,-0.007931161
0.001789471,-0.009339175
0.012059051,0.012794286
0.003770384,-0.00814856
0.006665143,-0.007524396
0.02344842,0.000491835
-0.005929133,0.004117198
-0.001649203,-0.010399057
0.004062899,-0.007912515
0.004018597,-0.007899766
0.011048404,0.015652559
0.011987794,-0.007542787
0.011333984,-0.011358293
0.011514203,-0.008622246
0.010595512,-0.008969208
0.01116533,-0.011204041
-0.006071733,0.001158832
0.010597881,-0.008041287
0.022078048,0.001985474
0.002133999,-0.008295454
-0.00684062,0.004660941
-0.005684678,0.003403554
0.022533036,-0.002537292
-0.003835833,0.000660518
0.006537725,0.006977796
0.016132001,0.014612849
-0.006943282,0.004106179
-0.001296374,-0.00948429
0.003887872,-0.00792965
0.001315829,-0.008540785
0.000371564,-0.009104311
0.011991115,-0.011470744
0.013158628,-0.008012456
0.016079917,0.013823611
0.013321307,-0.003744704
0.001996736,-0.010147568
-0.004933336,0.003738197
0.011235215,-0.010969404
0.012124368,-0.008153651
0.004774155,-0.008913686
0.010012962,-0.00754034
0.007444872,0.015728014
0.001613637,-0.008537802
0.01180439,-0.011224463
0.015634157,0.014399626
0.011959887,0.015917396
0.002538823,-0.010030232
0.021298617,0.002572672
0.007895842,-0.008094604
-0.007472018,0.009310159
0.010443321,-0.007761304
0.011433676,-0.008460386
0.002350281,-0.009180423
0.004305476,-0.008009509
0.018476849,-0.00989086
0.001551252,-0.009016074
-0.015442722,0.008691783
-0.008273239,0.005579473
0.010450858,-0.008542451
0.011041084,-0.008817357
0.010435254,0.011958563
0.01236028,-0.008298853
0.011670155,-0.008351587
0.008629833,-0.007106194
0.012924107,-0.009541397
-0.015215588,0.009367946
0.012500642,-0.010150935
0.01521321,-0.007720185
0.016441228,-0.004113746
0.015380249,0.013660514
-0.000437761,-0.009500712
-0.021584842,0.017893046
0.009864316,-0.011270762
0.008727485,-0.007982335
0.008702073,-0.007155764
0.005580723,-0.00763566
-0.001172151,0.00230315
-0.003626017,0.003429244
0.004430577,-0.008106567
0.002141959,-0.006888068
-0.018540056,0.012023874
0.002974521,-0.008514922
0.012331372,-0.012700175
0.004614307,-0.007810665
0.004649739,-0.007859472
0.011155869,-0.008257811
0.00938668,0.009459827
0.003609878,-0.008019061
-0.000381117,-0.008889017
0.003922008,-0.007927845
-0.000416461,-0.009759389
0.013450425,-0.006433097
0.012848711,-0.012226904
-0.006956955,0.003396468
-0.007230689,0.003473938
-0.005507483,0.004776164
0.012311295,-0.008583713
0.010099396,-0.009092892
0.00682162,-0.008401613
0.009108926,-0.011781859
-4.05E-05,-0.009577494
0.009748567,-0.010493038
-0.006657718,0.004220774
0.000892787,0.005468497
-0.010095695,0.00960345
0.008745491,-0.01174216
-0.008198613,0.005316929
0.009805242,0.007120605
0.01568601,0.014267827
0.013870334,0.011923857
-0.005886909,0.004986938
0.012049548,-0.007769575
0.002930975,-0.008244234
0.008076854,0.007052295
0.013692413,-0.006077882
-0.001020458,0.00540995
0.010437352,0.006287999
0.009325817,0.008611674
-0.002158101,0.00015982
-0.002580923,-0.009731854
0.006188207,0.004100161
0.003513148,-0.008439197
0.010293491,-0.009781951
-0.00043603,-0.008881779
0.012409895,0.011096702
0.00960133,-0.011376343
-0.006383052,0.004928665
0.004284278,-0.007937808
0.009028325,-0.011697911
-0.009603581,0.007202247
-0.007932626,0.005053503
0.024900233,0.003893628
0.004106334,-0.003493636
-0.007116445,0.000735321
0.013180752,-0.005463849
0.019845385,-0.000956837
0.008024946,-0.007166095
0.01265714,-0.01036666
0.00685767,0.011360818
-0.004418686,0.001382434
0.008682176,-0.011677135
0.013334163,-0.006724277
0.009741543,-0.011954864
0.009528004,-0.01184599
0.005043425,-0.007691057
0.009044834,-0.009811958
0.009697251,0.013851037
-0.005213085,0.0016694
0.011397759,-0.010374792
-0.01537585,0.015675269
0.003291247,-0.008138227
0.011060221,-0.011179175
0.001087591,-0.010296799
-0.008713708,0.00615459
0.011703237,-0.010732021
0.011278507,-0.011205627
-0.010444204,-0.000599192
0.012405457,-0.010970921
0.014999512,0.016211729
-0.00685999,0.00464828
-0.004825476,0.003429247
0.008207081,-0.007987404
-0.001282861,-0.009210993
0.010951381,-0.012631534
0.011880543,0.012543336
0.012306923,0.015052746
0.004053407,-0.00784425
0.009308795,0.017335412
0.011591626,-0.007762122
0.007316716,0.015928357
0.009710912,0.012995966
0.00874932,-0.00461491
-0.009138565,0.005013104
0.001872217,-0.008465631
0.007292493,0.012940736
0.004777099,-0.014396568
0.007106332,0.013176925
0.019774059,-0.000511358
-0.003142895,-0.011436574
0.000844426,-0.009162516
0.005871052,-0.007571534
0.008365224,-0.010439589
0.006513699,-0.007663797
-0.008199027,0.005338246
0.01160064,-0.007460804
0.007531425,0.006405095
-0.007440933,0.009784273
0.02179092,-0.001656517
0.008650525,0.006870652
0.010558461,-0.008444661
-0.0076891,0.000804258
0.001747878,-0.009759511
0.010497552,-0.010385054
0.011415043,-0.008422478
0.003240395,-0.009501947
0.01123127,0.012317625
-0.016300225,0.01625022
0.011272879,-0.007839642
0.00912858,-0.012111754
0.015922239,0.013717351
0.011908251,0.012818769
0.003123078,-0.00811685
-0.001667316,0.001272949
0.013909362,0.010158404
0.015458733,0.015964689
0.000799962,-0.008848627
-0.008278769,0.004986968
0.01122586,-0.011416129
0.004993059,0.006920129
-0.001535624,-0.000187601
-0.007367105,0.009392459
0.013018124,-0.011096296
0.002923207,-0.008692492
0.007914547,-0.009103425
-0.007648574,0.004373723
0.007206483,-0.011388269
0.012016146,0.014965247
0.012420854,-0.009445429
0.010539939,0.006217814
0.010866541,0.015017378
-0.013572035,0.008844826
-0.007807935,0.002361845
0.004256713,-0.007708944
0.011302684,-0.012709613
0.014494207,0.010101033
-0.00139191,-0.009043709
0.014540446,-0.006435139
0.007951256,0.009959078
0.004772518,-0.007713306
0.001240662,-0.00904719
-0.000651305,-0.009784539
0.005961645,-0.007606018
0.011029741,0.013616931
0.01102514,-0.007962457
0.011272181,-0.010913433
0.008581103,-0.007871854
0.009497046,-0.006822289
0.005362779,0.007754092
0.011031038,-0.008574975
0.012769458,-0.011741572
0.022655762,0.001681908
0.014996465,0.015007026
-0.00259633,0.003068475
0.010651349,-0.01127251
0.002660229,-0.008861356
-0.00590817,0.004700597
0.01589058,0.013433629
0.012956691,-0.006920195
0.011715877,-0.007712384
0.009137799,-0.007872792
0.010751778,-0.008368529
0.013041831,-0.008482392
0.000470488,0.007633933
0.006885161,0.001983247
0.010164554,-0.011573858
0.00372336,-0.008358147
0.012766612,-0.007296399
0.006717528,0.013524057
0.010115577,-0.011591745
0.011182891,-0.010993709
-0.001324653,0.001744984
0.009847015,0.006716861
-0.003246171,-0.008862246
0.009915632,-0.01190495
0.011286438,-0.010845834
0.01384739,0.013283857
-0.001272227,-0.00844626
0.009794048,-0.011447098
0.009969661,-0.006955145
0.007997168,0.010302692
0.002136993,-0.008310868
-0.005571036,0.003964895
0.010144807,-0.009238284
-0.007849523,0.009281128
0.008515378,0.011167471
0.015955402,0.01545996
0.010736265,-0.011183759
0.012885674,-0.011807472
0.017859505,-0.002375364
0.00949649,-0.011882315
0.011386513,0.013438211
0.007997551,-0.006871133
0.006822858,0.007040601
0.000759223,-0.000836758
0.011140819,-0.010277099
-4.74E-05,-0.008767967
0.005090294,-0.007648666
0.009062501,-0.011806277
0.007021906,-0.008013219
0.016046157,-0.004097829
0.005570654,0.006824186
0.011234668,-0.013103884
0.002371604,-0.008084276
0.00798131,-0.007994485
0.006661524,-0.007645866
0.010015407,-0.009485218
0.010373637,-0.008115527
0.008380625,0.014731384
-0.00757354,0.005114996
0.005886534,-0.007551746
0.009659633,-0.011202894
0.009466556,-0.009263814
0.010214012,-0.011245574
-0.005567849,0.002607921
0.011922251,-0.013336153
-0.005186187,0.002316209
-0.004848211,0.005674058
0.010387566,-0.011640979
0.001074962,-0.008686542
-0.00838562,0.002046931
0.002818942,-0.006488053
-0.009804575,0.012711939
-0.001879756,-0.008188722
0.012703342,-0.00789397
0.015830624,0.014153681
0.0099792,-0.008466275
0.00666735,-0.007473225
-0.001047188,-0.009520804
0.002120758,-0.008563463
0.012961746,-0.011785362
0.012009596,-0.012827705
0.006840577,-0.008491553
0.011541813,-0.007833327
0.00566861,-0.007524872
0.012579947,-0.006954973
0.021340446,0.000464117
0.012140478,0.010856102
0.009702442,-0.008727465
0.008473179,-0.006841645
-0.00334965,0.01180462
0.004494499,-0.013751738
0.008935031,-0.012664331
-0.00454604,-0.008235334
0.002911113,-0.008259623
0.013524602,0.015867454
0.012298504,0.013075461
0.009387968,-0.011747508
0.008883223,-0.007111006
-0.004202754,0.005657405
-0.013012487,0.004207556
0.010971348,-0.007869047
0.001442769,-0.008547569
0.011344887,0.015507454
0.00651436,-0.008559052
0.010976434,-0.010320126
0.012001679,0.015421447
0.001652716,-0.008934301
0.004987906,-0.007745827
0.000304941,-0.008249868
-0.000815892,-0.009213292
0.012623629,0.011127682
0.005453938,-0.007724448
0.010808946,-0.006968917
0.010090933,-0.010987536
0.012205543,-0.010770864
-0.006199333,0.004667661
0.007114588,-0.007563094
-0.005683032,0.00239045
0.010957129,-0.011804875
0.015294414,0.014848064
0.00972941,-0.010017433
0.007923279,0.015542776
0.012266709,-0.007880601
0.011438747,-0.007281824
-0.005900501,0.003022988
-0.020994641,0.008919389
-0.013557156,0.009248858
0.005853851,-0.008080923
-0.009363954,0.006790693
0.008431167,-0.013175936
0.016331461,0.014921173
-0.009422129,0.006498686
0.001676697,0.000225137
0.011804914,-0.012734024
0.011614761,-0.011615334
0.011537821,0.011778925
0.011874512,-0.010263585
0.002759176,-0.008480838
0.009469359,-0.008246656
0.010818003,-0.007812863
0.013745203,-0.008648413
0.009603455,-0.008208193
0.007268506,-0.006834309
0.006481557,-0.007964533
0.008391185,0.01375304
0.00701243,-0.00726885
-0.0090218,0.004065506
0.015204712,0.010650888
0.007539089,0.015319818
0.013693162,0.013052615
0.016420728,0.01428043
0.001771507,-0.00158782
0.003006413,-0.008587357
-0.000588555,-0.009860241
-0.007255422,0.010786732
0.006352738,-0.008598649
0.013750323,-0.010486142
0.008308262,-0.011111327
0.011830692,-0.007480855
0.005756358,-0.007608437
0.010814894,-0.007675661
-0.005761506,0.009558914
0.013290597,-0.007937032
0.015967692,0.013702159
0.012351537,-0.007380522
0.012250055,-0.008762341
0.005340038,-0.010028091
0.011330215,-0.011339907
0.012818206,-0.00788865
0.002056127,-0.008297804
0.005640296,-0.00685728
0.002717739,-0.008939072
0.008453775,-0.007904084
0.008064086,-0.013389873
0.004258506,0.008503916
0.012684725,0.011366701
0.003396841,0.008783378
0.006294409,0.010362765
0.008618501,0.006947325
0.018478885,-0.002375348
0.00133453,-0.001325508
0.00269696,-0.009013948
0.007267378,-0.008820891
0.007662524,-0.007214212
0.011600108,-0.010341005
0.007838129,0.015920597
-0.00253636,-0.010764844
0.01266587,-0.006314293
-0.006897109,0.003632396
0.015434462,0.013805228
0.010942789,-0.01147316
0.016044183,0.0143188
0.015967059,0.016104582
-0.00728568,0.012513233
0.010049188,-0.011596522
0.007688931,0.003054294
0.014273153,0.015804711
0.015838601,0.01403443
-0.006643584,0.0019191
0.012368437,0.011433714
-0.007185786,0.00558628
0.015941614,0.014338509
0.001420847,0.006670738
0.011979956,0.011672171
0.010177969,-0.009185362
0.009992116,-0.008506014
0.009866136,-0.008350564
0.012201261,-0.01030803
0.011421365,-0.010739566
0.026969709,0.006059651
-0.007789471,0.002815487
0.012553442,-0.011526691
-0.011473732,0.007292597
0.012789336,-0.008418864
0.001066243,-0.010232073
0.003892116,-0.008192351
0.002739456,-0.00827641
0.010687789,-0.007488016
0.002982169,-0.008325691
-0.006120013,-0.022470367
0.003221815,-0.008486171
0.010956326,-0.012867664
-0.008276543,0.004399294
0.011353686,-0.008115921
0.008983593,-0.01215216
0.012143211,-0.007295668
0.010886546,-0.009644762
-0.00364491,0.003341248
0.010654262,-0.008146456
-0.00653574,0.002918174
0.011350844,-0.00753807
-8.17E-05,-0.003084779
-0.000197424,0.00284301
0.011798078,-0.011646703
-0.007422096,0.010673339
0.0120229,-0.011528731
0.021226086,0.000402718
0.008373168,0.013311876
-0.00740881,0.004695387
0.011025104,-0.010823294
0.003837966,-0.008471419
0.012820442,-0.012333021
-0.002458632,-0.009491011
0.006591071,0.006896716
0.011685077,-0.0114717
0.015490119,0.014273442
-0.000546627,-0.015717311
0.000547846,-0.009194742
0.000125538,-0.00880462
0.002423468,-0.00896964
0.010758114,0.021074725
-0.010127775,0.011384967
-0.014480784,0.006857494
-0.007439579,0.009894697
-0.019832257,0.011574801
0.011998084,-0.007385592
0.008670257,-0.013049062
0.012110726,-0.007696896
0.011965463,-0.007891524
0.004350207,-0.008009066
0.013997166,-0.002871607
0.010692121,-0.011613881
0.010735791,-0.011435656
0.007074898,0.015073979
0.004108587,-0.008290854
-0.003085365,-0.01080163
0.009132614,0.005951982
0.010266591,-0.013220629
-0.01071737,0.007578004
0.010529133,0.007348971
0.003330793,-0.007956357
0.006314565,-0.007602551
0.013382322,-0.006353217
0.010938703,-0.009772601
-0.005047298,0.001855516
-0.0001124,-0.009605018
0.012716348,-0.010274371
0.006892175,-0.007887095
0.011913418,-0.007525222
0.011276256,-0.011389255
-0.008161408,0.00389838
-0.005548045,0.004250026
0.011837603,-0.008860476
0.011923908,-0.011424958
0.00679437,-0.006116321
0.010155132,-0.011518256
0.011844094,-0.0077054
0.011957647,0.011120525
0.005421325,-0.008745942
0.00786313,0.01044367
0.020978959,0.000653342
0.011511771,-0.010778047
0.012962759,0.0119019
0.001621518,-0.008315311
0.003347234,-0.008983719
0.007860311,0.013678614
0.008764127,0.00530781
0.003023856,-0.000994275
0.005872324,0.006345039
0.011357361,-0.01098274
0.007240782,0.015790225
0.00378619,-0.008063242
0.004010576,-0.008071744
0.014659118,-0.00483686
0.01244685,-0.012508643
0.00601632,-0.007888125
-0.005527624,0.004715835
0.010331973,-0.010976175
0.009542459,-0.01216234
0.005457353,-0.007224813
0.010570068,-0.007362207
0.011005336,-0.00776739
0.010675691,-0.008060824
0.016192879,0.015216934
-0.005883993,0.004265025
-0.005136474,0.002927208
0.009544998,-0.006775659
0.002608393,-0.008745947
0.007934889,0.013055703
0.006076073,-0.007778981
-0.000818087,-0.009399329
-0.006736605,0.003582153
0.002580226,-0.008911517
0.004176614,-0.007791853
0.01611769,0.014272445
-0.011290171,0.00858728
0.011820843,-0.010699195
0.005764986,-0.00779063
0.021286239,0.00126611
0.017626743,-0.010115529
0.002315594,-0.008378187
0.009882132,-0.007936696
0.006269991,0.010073383
0.010873724,-0.011100143
-0.003539523,0.003334406
0.021461096,0.002666543
0.01491856,0.014900737
0.011661566,-0.007462233
0.017775089,-0.002995973
-0.006430567,0.00526587
-0.005339464,0.003810597
0.012670891,-0.010533861
0.01087204,-0.013463503
0.003661855,-0.008480525
0.011313275,-0.008011743
0.01227065,0.012346376
0.003258262,-0.008467508
0.003416613,-0.00554564
0.010151815,-0.008326696
0.007638403,-0.007532596
0.005813655,-0.00724746
0.007363728,0.01600977
-0.002318094,-0.001690415
0.012034257,-0.006701424
-0.017885124,0.016542949
0.007667999,0.006901761
0.002494292,-0.008527554
0.011169594,-0.010577418
0.001743897,-0.008287818
0.012786794,0.014780887
0.026225656,0.00414775
0.011664161,-0.010200269
0.01129845,-0.011071472
0.015768474,0.013954444
0.008913435,-0.004394979
0.009526016,0.011502907
0.00778663,-0.00831097
0.01565691,0.012758556
0.000164283,-0.009794729
0.015275788,0.015755225
0.012393884,-0.012512779
0.007826208,0.00692379
0.010238639,-0.01208625
0.009888271,-0.007826735
0.003601006,-0.008143253
