,Area,Volume,Circularity,Eccentricity,AspectRatio,Orientation,Dry Mass,Dry Mass Density,Dry Mass var,Dry Mass Skewness,Peak Phase,Phase Var,Phase Skewness,Phase Kurtosis,Phase Range,Phase Min,Phase Centroid Displacement,Phase STD Mean,Phase STD Variance,Phase STD Skewness,Phase STD Kurtosis,Phase STD Centroid Displacement,Phase STD Radial Distribution,Phase Entropy Mean,Phase Entropy Var,Phase Entropy Skewness,Phase Entropy Kurtosis,Phase Entropy Centroid Displacement,Phase Entropy Radial Distribution,Phase Fiber Centroid Displacement,Phase Fiber Radial Distribution,Phase Fiber Pixel >Upper Percentile,Phase Fiber Pixel >Median,Mean Phase Arrangement,Phase Arrangement Var,Phase Arrangement Skewness,Phase Orientation Var,Phase Orientation Kurtosis
160,-1.2521251,-11.71513,0.15623778,-1.2966853,-1.0606952,0.21246435,-0.46771288,0.9605191,-0.026325095,-0.32797262,0.058739178,0.045324683,-6.0499187,-0.16969559,0.05984255,-0.6964001,-0.74473965,0.36169413,0.12210637,-1.9468238,-1.2628788,-0.8229399,0.46010366,0.4607373,1.50073,0.37706745,-0.62768096,1.403204,0.5516395,-0.47222337,1.0205942,1.2746545,1.0888277,-0.07920691,-0.2443518,-0.6652415,0.5971886,0.9557039
161,5.758545,44.332203,0.23894136,1.4865302,1.6615548,-0.43932465,1.7315514,-2.0183957,-0.26186496,0.09752909,-0.45674467,-0.9654732,-1.5275841,0.8944692,-0.45855454,1.1284959,-0.5904902,-1.9697435,-1.6826295,0.6475388,0.47687057,0.56897944,-1.9913232,-0.1008772,0.42539242,-0.46012792,-0.03955489,0.10998611,0.24754366,1.8295758,-1.1352589,-0.9773595,-1.4345574,0.6530032,0.91833186,1.370257,0.011235068,-0.45805892
162,-1.9346082,-13.681312,-2.0576673,-1.2120497,-1.0183305,2.7215154,-2.937993,-0.7940082,-0.1454758,-0.48518214,-1.0255885,-0.6493192,1.358124,-1.0203967,-1.0251375,-0.32487643,-0.6542498,-0.7114512,-0.8167823,-0.5747854,-0.36139396,-0.5083623,-0.7526961,0.96584237,0.5261887,1.2200736,0.7234826,-0.13545835,0.8548472,-0.079703264,0.23619804,-0.3542574,0.14871757,-1.5296288,-1.6051754,-1.4035075,0.099918544,-0.06689695
163,-5.0202007,-30.316065,0.3077481,-0.30645412,-0.45497182,-0.37589094,-3.806858,1.0096319,-0.004039077,-0.07525777,-0.061287966,-0.19474477,0.19432235,-0.47964203,-0.06140808,0.07395857,-0.6928959,0.8483031,0.43592143,-1.0245914,-0.90587384,-0.5600847,0.7616783,1.5217649,0.6351066,-0.5943268,-0.9612138,-0.51269835,1.3030894,0.36921838,-0.19901842,0.08516429,0.6147875,-0.7518462,-0.86161596,-1.009821,0.6986323,0.111409076
164,0.8177527,5.703903,0.50384843,0.91646355,0.77372855,-0.64025766,-1.9445653,-1.7737997,-0.2905758,-0.060574442,-1.3430511,-1.3168938,3.527824,0.53370875,-1.3466187,2.2068458,0.7883294,-2.119498,-1.9939493,-0.05398776,-0.35337865,-1.3369732,-2.1134694,0.5889354,0.2803648,-0.16982827,-0.58096826,-0.6067406,0.91093785,-0.09514432,0.8444685,0.6388618,0.69022,0.87061954,0.94712657,0.8996322,0.1001126,0.22224607
165,-3.2162662,-21.771042,0.84147424,-0.7259434,-0.74305946,-0.51440674,-2.590162,0.66371226,-0.029522417,0.1510936,-0.3783561,-0.44880548,1.8218337,-0.35134202,-0.38106382,1.6996683,0.011391586,-0.097385295,-0.24075669,-0.23242591,-0.2438582,-0.64987177,-0.17777956,0.9996253,0.11227248,-0.47248027,-1.0941279,-0.49643034,1.0573826,1.0161787,-0.8122518,-0.35070482,-0.36882815,-0.076062754,-0.13482806,-0.32225662,0.6106733,0.9072804
166,0.86901903,-0.07169739,0.4815626,-1.7038056,-1.2441816,0.7786275,1.8604095,1.0985138,0.019152725,0.36046466,0.42592368,0.30625015,-7.543686,0.40871724,0.42746696,-0.96055144,-0.50670147,0.5164888,0.59453005,0.20041294,-0.1956068,1.3207163,0.6681658,-0.9077681,0.092575036,1.4473938,1.7499746,1.2785304,-0.8423686,0.64111227,-0.5536686,-0.57373697,-0.7777285,0.5891786,0.47424304,-0.071672596,0.059162524,0.3908488
167,0.32111013,2.6734746,-0.9980376,0.8382874,0.6718023,2.8787758,-0.63835615,-0.75768936,2.9251637,4.711528,-0.12428981,-0.40316406,1.1937425,-0.25838482,-0.12359199,-0.44640008,-0.82434267,-0.5272693,-1.0586343,-0.8850115,-0.3966822,0.71738875,-0.72292334,1.1702282,1.2434134,-0.37608242,-0.98575586,0.30993953,1.378096,-0.02285638,-0.44682822,0.117599934,0.111714594,-0.6749042,-0.5697048,-0.19717675,0.16211125,0.97754514
168,-1.6430309,-11.949808,0.6682628,-0.16380064,-0.3444664,-0.5971284,-1.4522579,0.2060346,0.3177554,0.15780187,1.5830449,1.2957672,36.997437,0.87429935,1.5811145,1.2832786,2.982301,0.59525985,0.26718757,2.7547758,3.7013288,1.3287748,-0.30593666,1.0029007,-1.5154709,-1.7608998,1.0189579,-3.3533304,1.031136,-1.3668857,-1.745119,-0.49009064,-0.8678627,-1.4073427,-1.0830867,-0.2004687,0.35179427,1.1016383
169,1.1766169,11.020855,-1.4135733,0.72350603,0.52927446,-0.564766,-0.6179775,-1.3750787,4.9437885,5.8538303,-0.7229742,-0.6874247,9.611629,0.114044465,-0.72281474,-0.12882197,-0.40654072,-1.2591631,-1.3658552,0.46829316,0.16196574,0.120788455,-1.3386885,0.71237266,0.9043964,-0.31112006,-1.043935,0.43178374,1.0386299,-0.4032238,0.22605202,0.31267822,-0.015645081,-0.24098927,0.117090195,1.1666372,-0.9466413,-1.1021949
170,-0.89005685,-8.0790205,0.5618704,-0.27192345,-0.42885154,-0.35669965,-1.7945191,-0.51490104,-0.13162114,0.7150406,-0.9512489,-1.0121168,-8.246201,0.22160447,-0.9506806,-0.39640403,-0.6155108,-1.092608,-1.3229132,-1.5360746,-0.9939583,0.24503788,-1.0498034,0.7679827,1.2419124,0.124952264,-0.87187135,0.6705971,0.92116034,0.10661047,-0.15754405,-0.57882357,-0.12070805,0.5756848,0.4587365,0.015265223,-1.0662918,-0.8633158
171,0.51976717,1.5588009,0.22524089,0.14086151,-0.083761364,-0.5713113,-0.797839,-0.76128995,-0.17556645,0.47722462,-0.6980151,-0.7574431,-2.7605069,0.24744603,-0.6978506,-0.1312696,-0.14077213,-0.8909199,-0.93217826,0.4727731,0.17399678,-0.1804497,-1.0252343,1.0251567,1.3090209,-0.63556814,-1.229098,-0.083525926,1.4127245,0.53730494,-0.7333838,-0.10262007,-0.5074826,0.67107517,0.42296714,-0.25327778,-1.0093602,-0.91787815
172,-1.7455635,-13.647625,0.85356134,-0.610468,-0.66885686,-0.20752871,-2.1156995,-0.11561607,-0.14630872,0.29474682,-0.8015841,-0.9341604,-4.747672,0.32200187,-0.80274147,0.7017944,-1.0779376,-0.5159007,-0.6236451,-0.37013647,-0.3278848,-0.5902261,-0.44547123,0.05431964,0.86692595,1.0017182,0.32957488,1.0165021,-0.074348584,-0.3677905,0.25848785,-0.38301626,-0.11056831,0.44026938,0.41644323,0.16019578,0.12113531,0.21482587
173,-3.8346663,-23.303947,-1.545551,0.061590984,-0.15505423,-0.4947525,-3.277463,0.225692,-0.11721456,-0.25050944,-0.799172,-0.49330756,0.9881706,-0.9965483,-0.7992654,0.028526463,-0.23007616,-0.31707066,0.030516403,1.449396,1.936014,0.7641669,-0.44226274,2.8103292,1.4843619,-1.7415383,-1.7155914,-0.86890733,2.950954,2.2733502,-2.4070525,-1.9147891,-1.6914566,-0.9008316,-0.9929789,-0.9333106,1.1469312,0.61198694
174,-0.10183706,1.7761605,-0.83664405,1.2122076,1.1994383,2.9353333,-1.27505,-1.0788476,-0.13757013,1.0019512,-0.13324843,-0.31778935,14.801599,-0.67647624,-0.1319266,-0.84209234,-0.5833535,-0.6782911,-1.4061599,-0.606362,0.14506646,-0.18644087,-1.0445274,1.4439312,2.1558564,-0.52006876,-1.1902186,0.2815621,1.8926216,0.34258482,-0.8620064,-0.0002512082,-0.090139866,-1.2561744,-1.0038192,0.13811038,0.8223709,0.62913376
175,-2.4056175,-16.34579,0.40926954,-0.013983243,-0.22069381,-0.35492936,-1.4239811,0.85897374,-0.068594866,-0.19515479,0.17758575,0.14342423,-1.4528381,-0.31820357,0.17886214,-0.8013252,-0.4465271,0.7479195,-0.019682372,-0.5728059,-0.18310204,0.17414853,0.6566321,-0.3170587,-1.652909,-0.0128913885,-0.31659847,-1.6052603,-0.43470564,0.71784455,-1.7823695,-1.4098622,-1.0636706,-0.39841387,-0.42769817,-0.49496543,-2.986991,-1.9011648
176,-3.2611246,-22.220127,0.3379015,-1.4733428,-1.1443102,2.5603986,-4.462971,-1.1535357,-0.11953779,-0.26708692,-0.9994345,-1.3127638,25.73351,2.3649113,-0.99884963,-0.40892765,2.5756183,-1.4789376,-1.8672504,0.13995606,0.9228685,-0.16589601,-1.7537875,1.2098581,-1.4166504,0.58979684,0.27088112,-1.9408394,1.1968633,-1.6241121,-2.0111744,-1.5249566,-1.6750593,1.2693759,1.0786097,0.38565353,0.13797934,0.7412055
177,-0.15310338,-3.331722,0.7600466,-0.10065295,-0.29329622,-0.2972905,-0.56872684,-0.14573528,-0.19385767,-0.3669205,-0.39571476,-0.27965084,-6.6234674,-0.2843626,-0.39738446,1.0418233,-0.86935264,-0.44924554,-0.33902016,-1.2628249,-0.8450407,-0.7529213,-0.32310313,-0.03951867,-0.21333036,0.6403976,-0.12120431,0.25174025,-0.11703697,-0.88987523,1.0068384,0.85319287,1.1939933,-0.13560565,-0.22459984,-0.46877483,-0.52085286,-1.8327289
178,1.5002357,10.032862,0.61585015,0.8525041,0.69003516,-0.49547872,0.6220565,-0.621928,-0.25543872,-0.38647082,-0.1256856,-0.76779276,-5.914845,1.031074,-0.12434219,-0.8552591,0.74752754,-0.72319347,-0.75141066,-0.6005736,-0.65156984,-1.3776366,-0.6433607,-0.9589217,-0.73883885,0.5480056,0.9221147,-0.6583996,-0.8025825,-0.30159143,-0.73489326,-0.9519547,-1.1436276,1.6104639,1.7765975,1.5751003,0.93131375,0.025418675
179,1.9071622,14.236773,0.33737865,1.1767902,1.1448168,-0.30599818,1.2314851,-0.6140543,-0.1176136,-0.13934773,-0.017421557,0.032633588,-1.6285282,-0.37097597,-0.016513333,-0.57557917,-0.35817322,-0.56341475,-0.74558735,-1.0689349,-0.85735685,-0.508541,-0.54476726,-0.15762584,-0.28023657,0.97665524,1.1149204,-0.067374855,-0.0643657,-1.3310329,0.5066468,0.49571908,0.59046715,-0.07372365,0.18636961,0.8072597,-0.008860483,-0.88300204
180,-2.9599347,-20.481474,0.7840942,-0.8767095,-0.8346016,2.8461518,-2.7147844,0.3253882,-0.19330654,-0.5750467,-0.6474853,-0.6650362,-6.217806,0.22679836,-0.64657784,-0.59948283,-0.8757155,-0.29296613,0.16588877,-0.70921874,-0.92619854,0.022012115,-0.18501192,1.051025,1.0809124,-0.26534665,-1.1419986,0.42765778,1.0968096,0.9535874,0.3879723,0.6415679,0.26951668,0.35648638,0.19824539,-0.35077032,0.18949036,-0.62681305
181,1.243904,10.194937,-0.5995225,1.0409124,0.9447394,-0.429309,0.41448095,-0.7492035,-0.16384597,-0.336547,-0.47068614,-0.078256965,-4.2557325,-0.71461874,-0.46919382,-0.96292675,-0.09508688,-0.53035927,-0.6242262,-1.3375026,-1.0300233,-0.58103585,-0.48159266,-0.034744684,-0.39322808,0.0068816803,0.07387441,-0.41642067,0.042729918,0.06989152,-0.28233564,-0.39200017,-0.36567396,-0.82525146,-0.84437466,-0.5537113,0.016202895,-0.45925874
182,0.23139405,1.4585636,0.2748033,0.74570245,0.5562013,-0.6047146,-1.3668867,-1.1107037,-0.26701298,-0.45610356,-0.14441119,-0.89099663,7.0904436,1.7453556,-0.1473132,1.8318455,0.10643691,-1.0042949,-1.106499,-0.77856857,-0.6207421,-0.6370475,-1.0820144,0.42116824,0.40686953,0.2055856,-0.27560353,0.09468929,0.5709895,-0.5121275,0.57251936,1.4576786,0.8740205,0.87951934,0.8215636,0.577184,-0.45251507,-1.8002641
183,-1.6782765,-13.781757,0.6210969,-1.1800344,-1.0019015,-0.3964833,-2.2825725,-0.23724274,-0.16499418,0.16439769,-0.38513327,-0.89883596,2.3338995,1.463189,-0.38559902,0.28024098,-1.2404127,-0.81148684,-1.1596857,-0.44404075,-0.22253415,-0.955277,-0.9316325,0.1563676,-0.041391026,0.97310716,0.51108944,0.10174476,0.04079284,0.38632601,0.9536497,1.0022674,1.1736771,0.54748744,0.41889653,-0.08134689,-1.2747078,1.2593379
184,0.57744175,-0.40328532,-0.46022794,-1.407407,-1.1138442,-0.58755225,-0.2503968,-0.23078418,0.0018388095,1.1468625,-1.17197,-0.8064246,-12.757299,0.0041173967,-1.1726314,0.37360477,-0.5749073,-0.90046656,0.044384677,0.1017279,-0.3288867,0.33483803,-0.6211762,-0.22501026,0.67033213,1.2077582,1.4440134,1.4094735,-0.14988863,0.43261176,-0.26711407,-1.1484412,-0.99409515,1.1201022,1.0842512,0.70864624,-0.13772212,-0.42025903
185,0.47811323,-2.1190162,0.81719935,-1.5404487,-1.1744354,-0.31799188,-1.537595,-0.9166766,-0.267351,-0.44235837,-1.0657191,-1.1282266,0.78830546,0.59794015,-1.0661541,0.2343998,0.31409374,-1.2306392,-1.7613674,0.16403836,0.47293952,-0.8656361,-1.3093623,-0.37142754,-0.4479202,1.6904633,2.40371,0.00045635022,-0.41254312,-0.11512308,0.7182385,0.0714262,0.64551306,0.6433064,0.4744206,-0.13569407,1.9030285,1.9935412
186,-4.0525484,-25.93643,0.5405031,-0.8179341,-0.7996115,-0.18274133,-4.139116,-0.25885892,-0.16368902,-0.47616538,-1.2602285,-0.77407825,-0.39070722,-1.1492655,-1.2595077,-0.50490326,-1.1197263,-0.45431292,-0.5969734,-1.0307162,-0.34601286,-0.46049547,-0.43812618,0.67212725,-0.6426151,0.8358167,0.6922867,-0.8382527,0.3819468,-0.77358687,0.77391934,0.38654667,1.4976507,-0.9874944,-1.1666815,-1.3772002,-0.45583126,-1.8735924
187,-0.68499154,-8.24581,0.7618394,-0.99073863,-0.9000406,-0.4466611,-1.2470062,-0.08917719,-0.05270901,1.2600142,-0.60188997,-0.7234871,0.07100933,1.1343176,-0.6008217,-0.69969785,-0.023214163,-0.6608251,-0.4395025,0.48190305,0.4207733,-1.1302998,-0.61300063,-0.12645933,-0.067052715,0.84146655,0.35590518,0.36471128,-0.13232586,0.55676734,0.45477468,0.004308696,0.68944675,0.75319195,0.54111564,-0.17897028,0.14393039,0.79549986
188,2.1186357,19.709997,-1.6624267,1.5769542,1.8308539,-0.45220584,1.0327793,-1.0883803,-0.19861937,-0.53641605,0.18651092,0.5729418,9.6110115,-1.0133659,0.1857468,0.49081936,0.9237401,-0.09799844,-0.7623643,-0.8062254,-0.21725518,-0.06181495,-0.33529517,0.13444346,-0.19904126,-0.48730853,-0.88399714,-0.14486721,0.14081232,-0.82005775,1.3395704,1.3094746,1.5687017,-1.9726437,-1.7869345,-0.7312077,-0.978915,-1.4979697
189,-0.3036982,-2.7560556,0.74032795,0.52501494,0.30110127,-0.29315236,0.3223825,0.395944,-0.099225484,-0.48033372,1.0077467,0.524471,5.572312,0.10388269,1.0079465,-0.08758459,-0.44157863,0.7382008,-0.60117424,-1.9269149,-0.74290264,-0.10397823,0.50093526,-0.32095844,-0.16056061,0.9717205,0.67374486,0.33038986,-0.280155,0.6704829,-1.0262086,-0.25028086,-0.37091246,-0.6160302,-0.52737325,-0.29184413,0.3115816,2.3460646
190,-3.2226744,-20.090942,-0.12637447,0.29069316,0.05822697,-0.43890208,-3.261633,-0.26162478,-0.10669323,-0.07855632,-0.9274148,-0.6914669,3.2610178,-0.54436797,-0.9260305,-0.912131,0.11583943,-0.52362376,-1.0001389,-0.97478634,-0.6816966,0.20069008,-0.62061656,0.91701025,0.1922968,0.22495043,-0.6247626,-0.36716983,0.8370693,0.536658,-1.7667785,-1.2101004,-1.0359393,-0.657357,-0.74165344,-0.7325585,0.19502743,-1.4088924
191,0.913877,5.1889825,0.6080274,0.5169497,0.2922862,-0.6291044,-1.2653444,-1.3361237,-0.28264585,-0.5102092,-1.427256,-0.8742772,1.3748438,-1.1174333,-1.4281894,0.5360515,-0.080327235,-1.5216063,-1.2594343,-0.5899261,-0.51541144,-1.1022623,-1.4821359,1.7325736,2.2813768,-0.63603336,-1.4536669,0.7183385,2.1097553,0.4186361,-1.7748841,-1.214288,-1.7458447,0.44154707,0.4630448,0.43291116,0.09662823,-0.8011236
192,-2.0531614,-14.144739,0.59055305,0.018352814,-0.19288002,-0.20978208,-2.2864985,-0.19453196,-0.13380182,0.07265766,-0.8388845,-1.026192,-6.820254,0.6442525,-0.8392743,0.21458529,-0.6863716,-0.39874452,-0.7404391,-0.7903734,-0.6646513,-0.44173285,-0.46450314,0.050560195,0.35975656,0.7683415,-0.12515762,0.50314146,0.016021114,0.5414016,1.6211429,1.4661056,1.7112024,1.0208186,1.0200969,0.6447379,0.28303817,-0.32515937
193,0.92348945,7.9118576,-0.6826467,1.1379124,1.0860639,-0.48779315,-1.2528192,-1.5204105,-0.21954083,0.12911698,-0.7897865,-0.65209967,3.7691903,-0.6125219,-0.7885628,-0.80500495,0.0055368245,-1.1137677,-1.5380223,-0.8793202,-0.310705,-0.53354406,-1.243559,0.18709071,-0.4217764,0.59659386,0.60629654,-0.2717028,0.06453483,0.1368015,0.779609,0.7273655,0.88993853,-1.1771657,-1.1077999,-0.5769388,0.5398429,-0.05727516
194,-2.7612777,-17.403053,0.11814474,0.37373173,0.14125217,-0.5014007,-2.6326315,-0.059467696,-0.18538153,-0.45864376,-0.11456094,-0.44763047,0.6761515,0.06611017,-0.11559721,0.65176725,-1.039948,-0.08028383,-0.48931643,-1.0887771,-0.703731,-0.76449233,-0.15394111,0.4320871,-0.28646603,0.51631093,0.088642046,-0.44044632,0.28473908,-0.064268164,0.6815737,0.8751524,1.2397611,-0.38904545,-0.4213382,-0.45712394,-0.5890527,-0.5310261
195,-0.23320702,5.937013,-2.3779335,1.9615175,2.66915,-0.4081302,-0.98320293,-1.2245702,-0.18678354,-0.5015767,-0.2549736,0.14526579,3.8928313,-1.3787055,-0.2549845,-0.0028298877,-0.53169423,-0.29860723,-0.35171267,-0.55892265,-0.51545614,0.47360465,-0.6266687,0.95681226,0.6820249,0.060662046,-0.31462806,0.119996615,0.9719487,-0.5803913,0.85492516,2.01186,1.6104087,-3.003005,-2.9047897,-1.7513083,0.32503182,0.8059021
196,-2.6267035,-18.682285,0.8334353,-0.8715211,-0.8315481,-0.35268483,-2.2045846,0.5226448,1.1340387,3.7381513,-0.46861485,-0.43204632,-3.340427,0.17043012,-0.4685183,-0.0790347,-0.6866018,0.029103735,-0.025395365,-0.31586322,-0.45304686,-0.5739237,0.06651282,0.6079443,1.0887097,0.40048724,-0.5987436,0.69062364,0.5361176,0.20576191,0.3423857,0.3300798,0.5191007,-0.15076573,-0.26267496,-0.5665998,0.41744116,0.14227803
197,-0.2620443,-4.985607,0.6021188,-0.58399844,-0.65132535,-0.5636566,-0.82664883,-0.14860106,-0.2596657,-0.5782169,-0.1681799,-0.5542362,-3.6948981,0.38026583,-0.16713668,-0.66669285,-0.748635,-0.37896913,-0.5924916,-0.033131428,-0.1318764,-1.0887505,-0.35750294,-0.45307192,0.1252924,1.3177464,1.2462659,0.77198315,-0.5618857,-0.29941165,1.4901601,0.8536593,1.3060309,0.2997512,0.2684373,-0.0024780557,0.50447303,0.83438313
198,1.1221465,4.4336524,0.59723675,-0.12444118,-0.31274003,-0.4182498,-0.7465836,-0.96856016,-0.29459265,-0.5920499,-1.1340184,-0.95319915,-9.498032,0.40324184,-1.1348468,0.4809314,-0.0577032,-1.090174,-0.95839876,0.21082269,0.044892646,-0.36212185,-1.0155467,-0.44340435,-0.62097114,0.3771051,0.36251813,0.074046105,-0.5402136,1.114708,0.54148746,0.35127327,0.10235196,0.79209954,0.6426566,0.13475479,0.31536353,-0.911751
199,-1.1688174,-1.6417378,-2.1710675,1.1849996,1.1573836,2.8977275,-1.6639255,-1.0426369,0.84025943,4.0111723,-0.7619607,-0.46897954,-3.9167526,-1.2670144,-0.7611379,-0.5503061,1.9160017,-0.042081397,0.05940751,-0.04077813,0.1028878,1.2877735,-0.17991546,0.52386814,0.4577462,0.3659265,-0.005610326,0.22054838,0.29987663,-0.72002864,-0.0644645,-0.38941568,-0.28198293,-0.88734573,-0.8992103,-0.1366806,0.7696869,0.21263592
200,-4.8375645,-29.622114,-0.022555076,-0.58600986,-0.6526649,0.519484,-4.822721,-0.41960064,-0.13236786,-0.51795787,-1.4332079,-1.0653248,1.8648666,-0.93292004,-1.4327503,-0.34480968,-0.86631584,-0.71814275,-1.0319533,-0.58123076,0.13121247,-0.26871797,-0.74436975,1.0865817,0.942088,0.23967987,-0.5521192,0.27905628,0.8437181,-0.011549892,-0.45556527,-1.4284478,0.28425714,-0.82940495,-0.9058243,-0.9232439,0.43359092,-0.03572514
201,-0.72023714,-6.934462,0.71367043,-0.2184624,-0.38762692,-0.4740438,-2.577358,-1.2037685,-0.29242066,-0.5274863,-1.5920854,-1.2417034,-9.071867,0.021776855,-1.5920144,-0.10632241,-1.0883816,-1.5251257,-1.1963234,-0.32774392,-0.561665,-0.6024609,-1.429666,0.35758397,-0.21921557,0.94550645,0.7990689,-0.35810813,0.2560665,0.03901759,0.33921653,0.09482247,0.3222829,0.35085893,0.25146097,-0.15042828,-0.48462912,0.72076213
202,-4.4114127,-26.806503,0.45578977,-0.04646665,-0.24823302,-0.3285386,-3.3665006,0.77855337,-0.07944613,-0.54580617,0.28930557,0.008649007,6.3354187,-0.004088602,0.28900236,0.20332162,-0.91347194,0.8485244,-0.18366536,-0.41185006,-0.576566,-0.15458846,0.6143222,1.1253942,0.6710172,-0.03229919,-0.86079574,-0.15076233,0.9876011,0.4692544,-0.23507819,0.14963147,0.9209472,-1.1998117,-1.1331769,-0.8610717,-0.10145095,-0.23087513
203,3.0222049,15.570765,0.7823492,-0.5486684,-0.62761396,-0.47554138,2.861386,0.12588206,-0.015450299,1.1574239,0.27971983,0.4379141,1.4888062,-0.9624878,0.2812573,-0.9627625,0.46317643,-0.12275934,-0.8486479,-1.2674949,-0.07236602,-1.006298,-0.12042894,-1.2774631,-0.8776394,1.0986013,2.6348646,-0.28621477,-1.2576159,-1.428676,0.84549475,0.42548814,0.6826676,-0.27769792,-0.3722424,-0.5279167,0.6010481,1.2887391
204,-1.1527967,-10.14909,0.7772907,-0.53361887,-0.6174046,-0.4427393,-0.9739238,0.3496554,-0.13005775,-0.045669578,-0.31396258,-0.25503063,-7.424115,-0.20770377,-0.31264043,-0.84936535,-0.17094035,-0.25024655,-0.03809332,-0.13745843,-0.12913667,0.38892475,-0.12809657,0.31930003,0.8929709,0.4151737,-0.4574336,0.81486106,0.35866255,0.82011163,-0.5150406,-0.70482445,-0.4130011,0.01783366,-0.10213759,-0.5144378,0.40714327,-0.25331044
205,2.9260802,22.53178,0.28120095,1.4218466,1.5459228,-0.49295843,2.3294842,-0.6500349,-0.14995778,-0.0737478,0.65882856,0.32615614,10.435062,0.10193918,0.6592316,-0.22967339,1.3440447,-0.5390184,-1.3194844,1.047992,2.6840546,0.51603526,-0.7027679,-0.33474055,0.68253297,-0.52498496,-0.25071838,-0.97330195,0.17888021,1.3632671,-2.0312219,-1.1132411,-1.4615381,0.092833035,0.29330072,0.80029386,-0.16303562,-0.61478
206,-1.6814806,-13.35556,0.8699429,-0.78503627,-0.77964115,-0.56293744,-1.6516621,0.22987373,-0.15902987,-0.38188526,-0.93976635,-0.80221367,-6.230039,0.6133694,-0.94428927,2.8272405,0.6569307,-0.7840392,-0.84104866,-0.518731,-0.664985,-0.19079806,-0.71917266,0.3043856,-0.11596426,-0.33589897,-0.9587882,-1.0584247,0.5187433,0.11784411,0.61994123,0.8184157,0.73154896,1.0706646,1.0076965,0.40562797,0.8165794,1.6433243
207,2.7306275,16.552254,0.566159,0.34787187,0.11505146,-0.62571794,-2.2966146,-2.5689647,-0.34386665,-0.5364734,-1.1928997,-1.5354528,10.605383,0.435743,-1.1917139,-0.796696,0.47876054,-2.4495454,-2.825349,-0.9342745,-0.07408042,-1.3252603,-2.690898,0.95491034,0.15027,0.23292151,0.14573199,-0.29140338,1.0544158,1.055956,-3.505408,-3.045526,-3.0386326,-0.25099054,-0.14655904,0.095824234,-0.7883652,-0.93705183
208,-3.2931657,-21.356262,0.5283866,-0.23322186,-0.39910507,-0.58540344,-3.703475,-0.51062316,-0.190622,-0.091966935,-1.6372395,-1.113631,-8.61031,-0.51414675,-1.6377618,0.2676227,-0.3484878,-1.1151835,-0.6152431,-1.2081606,-1.2254031,-0.51817155,-0.9506539,1.7075821,1.2168771,-0.42858887,-1.2113985,-0.0030903653,1.6753991,0.67575234,0.069109835,-0.44561568,0.110567965,0.316966,0.14778635,-0.3393882,0.065169625,-0.19496232
209,-0.6946039,-7.704181,0.5756187,-0.75319785,-0.7600461,-0.41554442,-0.6446818,0.29305464,-0.16134796,-0.09496069,-0.37328368,-0.25597996,-5.081591,-0.31235433,-0.37679946,2.2118587,-0.747704,-0.36362225,-0.097545944,-0.09264735,-0.34206223,-0.4553175,-0.20012411,0.15202823,0.69404835,0.57902336,0.06449499,0.79894394,0.15189987,-0.42402127,0.4168471,-0.33619645,0.5656914,-0.045566343,-0.14178087,-0.44399503,-0.125005,-0.06675717
210,0.82416093,2.209775,0.67922187,-0.26709658,-0.42516848,-0.4558298,-0.75394547,-0.7897943,-0.2622113,-0.1746459,-1.1054306,-1.0210394,-9.505191,0.5768973,-1.109807,2.7283912,-1.1306536,-1.2855024,-1.1063327,-0.6314429,-0.63213384,0.20829813,-1.1896112,-0.4321235,0.14958827,1.1781114,1.1262221,0.629684,-0.4116996,0.539924,1.0330334,0.5541293,1.0124712,0.70094275,0.57351375,0.03434862,-0.122969575,-0.7527467
211,-0.9541397,-6.9612265,0.67140794,0.42506805,0.19421773,-0.45119455,-0.42780358,0.3618249,-0.23036884,-0.62212497,-0.023437226,-0.18773654,-7.261569,0.41701946,-0.022460373,-0.61927414,-0.73634857,0.18102972,0.4150035,0.38786927,-0.03766937,0.1846979,0.33717206,-0.2582359,0.623483,0.75496256,0.12824221,0.93567026,-0.3160002,1.4091432,-0.6571886,-1.2260704,-0.9072667,0.35820064,0.3725709,0.2626174,-0.013073649,-0.66570795
212,0.4460718,1.058586,0.76373,0.19284362,-0.03560071,-0.45385188,0.45022264,0.072856516,-0.22397138,-0.55840033,0.3995338,-0.18495503,-6.109948,0.5889897,0.399624,-0.041678533,-0.40108457,0.061400533,-0.16706724,-1.0328072,-0.875479,-1.0634763,0.13057505,-0.52996427,-0.028820494,1.121297,1.0888094,0.5700702,-0.5526269,-1.3767922,-1.1869676,-1.6470543,-1.1601675,0.5905084,0.54051733,0.19265205,0.9875296,1.1051096
213,-1.7327468,-13.295673,-0.7791015,-0.9486483,-0.87625414,2.926916,-2.4563255,-0.44084564,-0.17793624,-0.40916112,-0.4292566,-0.86004186,1.020207,0.1736521,-0.4281716,-0.7035807,-0.41941726,-0.5709658,-1.3368962,-0.13563257,0.9828411,0.39726666,-0.8656516,1.2102808,0.4102059,-0.2702935,-0.83238673,-0.44538328,1.4000226,1.1205407,-0.76001626,0.26909706,-0.39788857,0.06584928,0.044387627,0.0049756775,0.447412,-1.0443244
